Client ID,Life Science,Human Body,Plants and Microbiology,Biotechnology,Genetics,Motion,Energy,Electricity,Modern Physics,Atoms,Chemical Reactions,Organic and Inorganic Chemistry,Thermodynamics & Kinetics,Acids and Bases,Ecology,Climate change,Pollution & Waste Management,Sustainability,Problem-Solving Techniques,Mathematical Reasoning & IQ Tests,"Arithmetic (Fractions, Decimals, Ratios, Percentages)",Word based problems,Algebra & Linear Equations,Trigonometry,Calculus,Differential Equations,Discrete Mathematics,Data Analysis,Basic Statistics,Probability,Computer Operations & MS Office,C,C++,Scratch,Python,JAVA,Backend,Full-Stack Development (Frontend & Backend),"Databases (SQL, NoSQL) & APIs",Mobile App Development,Object-Oriented Programming,Web Development,Data Structures & Algorithms,AI & Machine Learning,Cybersecurity & Ethical Hacking,History,Geography,Civics & Political Science,Psychology & Sociology,Economics,Communication & Soft Skills,Entrepreneurship
632,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,4,4,4,4,4,4,4,5,5,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0
633,4,4,4,5,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,1,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
634,0,0,2,0,0,0,0,1,0,0,4,4,4,4,4,4,5,4,4,0,0,0,2,0,0,2,1,1,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2
635,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,4,4,0,4,4,0,5,0,4,4,4,4,0,0,5,0,0,0,0,0,2,1
636,4,5,4,5,4,4,4,4,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
637,0,0,0,0,1,0,1,1,1,0,2,1,0,0,0,4,0,4,0,2,2,0,2,0,0,1,0,0,1,0,0,0,0,1,2,1,2,0,0,0,2,0,0,0,0,0,2,2,0,1,1,0
638,0,1,0,1,1,0,2,0,1,0,5,4,4,4,4,4,0,4,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,2,2,0,1,1,1,0,0
639,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,4,4,4,0,2,2,1,0,2,0,0,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1,0
640,1,2,0,0,1,0,0,0,0,1,0,2,2,0,1,1,0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,4,4,4,4,0,4
641,0,1,0,1,2,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,1,1,0,0,2,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,4,4,4,4,5,4,4
642,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,1,1,1,5,4,5,0,2
643,2,0,0,1,0,0,1,0,2,0,1,1,2,0,0,0,0,1,2,0,1,0,2,0,1,0,2,0,0,1,0,0,2,2,0,1,0,0,1,1,2,2,0,0,1,0,0,4,4,5,4,4
644,2,0,1,0,1,0,1,0,1,0,4,0,4,4,0,5,5,4,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,2,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0
645,1,0,2,0,0,1,1,2,2,0,0,4,0,5,0,5,4,4,4,0,1,2,1,0,0,2,0,1,0,0,0,1,2,1,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,1,2
646,4,5,0,4,5,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,2,2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2
647,4,4,4,5,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,1,0,0,0,0
648,2,0,2,2,0,1,2,0,0,1,0,0,0,2,1,0,1,0,0,0,2,0,2,1,2,0,0,0,2,0,0,1,0,0,1,1,0,0,2,2,0,0,1,0,1,4,5,4,4,4,4,4
649,0,0,1,2,2,2,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,4,4,4,5,4,5,4,4,5,0,4,5,4,4,4,0,0,0,0,0,0,0
650,1,1,2,0,0,1,0,0,0,1,1,0,1,0,2,1,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,4,5,5,4,4,5,5
651,4,4,4,5,4,4,4,4,0,4,0,0,1,0,2,1,1,0,2,2,2,2,0,0,0,0,0,1,1,1,1,0,2,2,0,2,0,2,0,0,1,2,0,1,0,2,0,0,0,0,0,0
652,5,4,5,0,5,4,4,0,0,5,1,1,0,0,2,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,2,0,1,2,1,1,1,2,0,0,2,1,1,0,0,1
653,1,2,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0,2,4,0,0,4,4,5,5,0,4,4,4,0,1,0,0,2,0,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,1
654,4,4,4,4,5,0,4,5,5,5,0,0,1,0,1,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,2,0,2,1,1,0,0,0,0,1,2,0,1,2,1,0,0
655,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,1,0,2,1,0,1,2,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,4,4,4,5,4
656,0,0,1,0,0,2,0,2,0,1,4,0,4,0,4,4,5,4,5,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,0,1,2,0,0,2,0,0,0,2,0,0,0,0
657,2,0,2,1,2,1,0,1,1,0,0,0,2,1,1,1,0,0,0,0,2,0,1,0,0,0,0,2,0,2,1,1,0,0,0,0,2,0,0,0,0,1,1,1,2,0,0,4,4,5,1,0
658,0,1,0,0,0,2,0,0,1,1,4,4,4,4,4,5,4,4,4,1,0,0,1,0,1,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
659,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,2,1,0,1,0,0,0,4,0,0,4,5,4,5
660,0,0,1,0,1,0,0,0,1,0,5,4,5,0,4,4,4,5,0,0,0,0,0,2,1,0,0,1,1,0,2,0,1,0,1,0,2,0,0,2,0,0,1,0,1,0,1,0,0,2,0,2
661,0,0,0,2,1,1,2,0,1,0,0,0,0,1,2,1,0,0,2,0,1,1,0,0,0,0,0,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,4,5,0,4,4,0,4
662,0,1,2,1,0,1,1,2,0,0,0,1,0,0,2,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,1
663,4,4,4,4,4,4,4,4,0,4,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,1,2,1,0,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0
664,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,2,1,2,1,0,0,0,4,5,5,0,1
665,5,4,4,4,4,5,4,4,5,5,1,1,0,1,0,2,0,1,1,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
666,4,4,4,4,4,4,4,0,4,5,0,2,0,1,0,2,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,2,1,2,0,0
667,4,4,0,4,4,0,5,4,5,4,0,2,0,1,1,0,1,0,1,1,1,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1
668,1,0,0,0,1,0,0,2,0,2,4,0,4,0,5,5,5,4,4,2,2,0,2,0,1,1,1,0,2,0,1,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,2,0,2,0,0,1
669,5,4,4,4,5,4,4,4,4,5,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,1,1,2,2,0,2
670,2,0,0,2,1,0,2,0,1,0,1,1,0,0,0,1,0,2,0,4,4,0,4,0,4,0,0,4,0,5,0,0,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2
671,4,4,4,4,4,5,5,4,4,4,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0
672,4,4,5,0,5,1,0,0,1,2,1,2,0,0,1,0,0,0,2,2,1,2,2,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0
673,4,5,4,4,4,1,0,1,2,2,1,0,0,0,1,1,0,1,2,2,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,2,0,1,2,1,0,1,0,1,1,2,1,1,0
674,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,2,0,0,2,0,5,4,0,1
675,2,0,0,2,0,1,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,2,0,0,1,1,4,4,5,0,0,5,0
676,1,1,0,1,1,0,0,0,0,0,1,0,2,2,1,2,0,0,1,0,0,2,2,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,5,0,4,4
677,1,0,0,2,1,0,0,2,0,1,0,0,2,2,2,1,0,2,1,4,0,4,4,0,4,4,4,4,5,5,1,2,0,1,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0
678,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,5,5,5,5,0,4,0,0,4,4,4,4,4,5,4,1,1,0,0,1,0,0
679,0,0,0,0,2,2,0,1,0,0,4,5,5,5,0,4,0,4,4,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,0,1
680,1,0,2,0,0,2,0,0,0,1,4,5,5,5,0,4,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2,0,0,0,2,2,0,1,1
681,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4,4,4,4,5,4,0,5,4,4,4,4,0,4,5,0,0,0,1,0,0,1
682,4,4,4,4,0,0,4,5,4,5,1,1,2,2,0,2,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,2,0,0,1
683,1,2,1,0,2,0,0,0,0,1,1,0,0,1,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,4,4,4,0,4,0
684,1,1,0,1,2,0,0,1,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,4,4,4,0,0,5,4,5,4,4,5,0,0,4,1,2,1,1,0,0,1
685,1,2,0,1,0,1,1,0,1,1,0,0,0,0,0,4,4,4,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,1,2,0,0,0,1,2,0
686,0,0,1,2,1,1,1,1,0,1,0,1,1,1,2,2,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,1,5,4,4,5,4,0,4
687,0,0,2,2,2,0,0,0,1,1,0,0,0,5,0,5,5,4,4,0,0,0,2,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1
688,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,5,4,4,1,1
689,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,1,0,1,2,0,2,5,4,4,2,0
690,4,0,4,4,5,4,4,4,0,4,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1
691,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,5,4,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0,0,0,0,2,0,1,1,2,0,0,1,0,0,1,0,0
692,1,2,0,0,0,2,1,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1,1,2,0,1,0,0,0,0,2,0,0,2,4,4,0,4,0,0,5
693,2,2,0,0,2,1,0,1,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,2,1,2,1,0,0,2,0,0,0,0,1,0,0,4,5,0,4,0,0,5
694,4,4,4,5,5,0,1,2,0,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,1,0,0,0,0,2,0,1,1,0,0,0
695,5,5,4,0,4,4,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,2,1,0,1,2,2,1,1,0,1,1,2,0,1,1,0,0,0,0,0
696,4,0,4,5,4,1,1,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,1,1,2,1,2,0,1,0,1,1,0,0,0,1,2,2,1,2,1,0,2,1,1,1,0,1
697,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,2,0,0,4,5,5,4,4,4,4
698,4,4,4,4,5,0,4,5,4,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,1
699,5,5,4,0,4,5,4,4,4,5,2,1,0,0,1,1,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,1,2,0,1,0,1,1,1
700,0,0,1,0,0,1,0,0,0,1,2,2,2,1,0,1,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,2,1,0,1,1,0,1,0,0,0,2,0,0,0,4,4,4,4,5,4,4
701,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,4,5,4,5,5,4,4,5,5,4,4,2,2,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,1,0,2,1,0
702,4,4,4,4,0,4,5,5,4,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
703,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,2,0,0,0,0,0,0,2,1,4,4,4,1,2
704,0,1,2,0,0,0,0,2,2,0,5,4,4,5,0,5,5,4,5,1,0,0,1,1,0,0,1,1,2,0,2,0,1,1,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
705,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,2,1,0,0,0,0,2,4,4,5,4,4,5,0,4,4,4,0,0,4,4,5,0,1,0,0,1,2,0
706,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4,5,5,0,5,0,4,0,5,0,4,0,0,0,0,1,2,2,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0
707,0,0,1,1,1,1,1,1,0,2,0,2,0,0,1,2,0,0,0,4,4,4,5,4,4,0,5,5,5,5,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0
708,0,0,1,2,0,2,1,0,0,0,0,2,1,2,1,0,0,0,2,4,0,0,4,4,4,5,4,4,0,4,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,0,1,2,0,0,2,0
709,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,1,0,0,4,4,0,4,4,4,4,4,4,4,4,0,0,2,2,1,1,0,0,0,0,0,1,2,0,0,0,1,1,1,2,0,0
710,4,5,5,0,5,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,0,2,0,1,0,2,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0
711,4,5,4,4,0,0,0,1,1,1,2,0,2,2,0,0,0,1,0,1,2,0,2,2,0,0,2,0,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0,1,2,0,1,0,1
712,1,0,1,2,0,2,0,0,0,1,4,0,4,4,4,0,4,0,4,0,0,0,0,2,0,0,1,0,0,0,1,1,2,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0
713,0,0,1,0,1,1,1,0,0,1,0,0,2,1,1,0,0,2,0,4,5,5,4,4,5,0,4,4,4,0,0,2,1,0,0,2,1,0,0,0,1,2,2,0,0,0,2,2,0,0,0,1
714,0,1,1,2,0,1,1,0,0,0,0,5,5,5,4,4,4,0,5,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,2,2,1,0,1,0,0,1,1,0,2,2,1,0,0
715,4,4,4,4,0,4,5,5,4,4,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,2,0,1,0,1,0,1,2,0
716,0,1,1,0,0,1,1,2,0,2,0,0,0,0,0,5,4,5,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,2,1,2,2,1,0,1,0,0,1,1,0,0,0,0,0,2
717,4,4,4,4,4,4,5,4,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,1,0,1,2,0,0,0,0,1,2
718,0,0,1,2,0,0,0,2,1,0,0,1,0,0,1,2,2,2,2,0,4,4,5,5,5,4,4,4,5,4,1,2,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,1,2,0,0,2
719,0,0,0,2,0,1,1,2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,1,2,2,0,0,2,0,2,0,0,0,0,0,5,0,5,0,0
720,1,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,2,4,5,5,4,5,5,0,4,5,4,5,0,2,1,2,0,2,0,2,1,1,2,0,0,0,2,1,0,0,0,0,1,1
721,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,2,0,0,4,4,4,0,4,4,0,5,4,4,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1
722,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,4,4,0,0,0,2,0,1,0,0,0,0,2,2,0,2,0,0,1,2,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,2,1
723,1,1,0,0,2,0,0,2,0,0,5,5,4,4,4,5,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,0,1,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1
724,0,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,5,4,5,4,4,4,4,4,4,4,0,4,4,4,5,2,0,0,0,2,0,0
725,0,0,0,0,1,1,0,0,0,0,2,0,2,1,0,2,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,2,2,0,1,0,1,1,1,2,0,2,4,4,4,5,0,4,4
726,0,0,0,0,0,0,2,1,0,2,5,4,4,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,1,0,1,0
727,4,4,4,4,4,0,4,5,4,4,1,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,0,1,0,1,0,1,0,1,1,0,0,2,0,0,1,2
728,2,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,4,0,0,4,4,4,4,4,5,4,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0
729,4,0,4,4,4,0,0,0,0,2,0,0,2,0,0,0,1,2,0,2,0,1,2,0,0,2,1,1,1,1,0,1,1,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0
730,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,2,0,1,4,5,4,5,4,5,4,4,0,4,4,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0
731,0,1,0,0,0,2,1,1,0,1,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,4,0,0
732,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,2,5,5,5,0,2
733,4,0,4,4,5,4,0,0,5,0,2,2,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1
734,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,4,4,0,5,5,0,5,0,4,4,4,4,4,4,5,0,0,0,0,0,0,0
735,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,1,0,2,2,1,1,0,1,2,0,4,4,5,2,1
736,0,0,0,0,0,1,0,2,1,2,0,0,1,1,1,1,0,2,2,0,0,0,2,0,1,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,5,0,4,5,4
737,0,1,0,0,2,0,2,2,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,5,5,5,4,0,4,4,4,4,4,4,4,4,4,0,2,0,0,1,2,0,1
738,0,0,2,0,0,1,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,4,5,4,4,5,4,4,4,4,4,0,4,5,0,0,1,0,0,0,0
739,4,4,4,5,4,2,0,0,0,2,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,1,2,1,2,0,2,1,2,2,0,0,0,0,0,0,0,1,0
740,0,2,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,4,1,2,1,0,0,1,1,1,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
741,1,0,2,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,4,0,4,4,4,4,0,0,4,4,5,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0
742,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,4,4,0,4,4,4,0,4,4,4,4,4,0,4,5,0,2,0,1,0,0,0
743,0,2,1,2,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5,4,4,0,5,4,4,4,4,5,4,4,0,5,0,2,0,0,0,0,0,1
744,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0
745,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,1,1,0,4,4,5,5,4,5,5,4,4,4,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,2,0,1,0,0,1,0
746,0,1,0,0,0,0,0,0,0,0,4,4,4,0,5,5,4,5,4,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0,1,0,0,1,0,0
747,2,2,0,2,0,0,0,0,0,0,0,2,0,2,1,4,4,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,0,2,1,0,0,0,0,1,1,0,2,0,2,0,0,0,0,2,1,1
748,4,5,0,0,5,0,2,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,1,0,1,2,2,1,2,1,2,0,0,1,1,0,2,1,0,0
749,0,0,1,0,1,0,0,0,1,1,2,1,1,1,2,0,2,0,0,0,2,0,1,2,1,1,0,1,1,0,2,2,0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,4,5,0,0
750,0,0,0,0,0,0,2,2,1,1,0,2,0,0,0,0,0,2,1,0,0,2,1,2,0,0,1,0,0,0,5,4,4,5,4,4,0,0,5,4,5,5,0,0,4,0,0,0,2,1,0,0
751,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,2,2,4,4,4,4,4,5,4,4,4,5,5,0,0,1,2,1,2,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0,2
752,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,0,1,1,0,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,4,5,1,0
753,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,4,4,5,5,4,5,0,5,0,4,5,0,2,0,0,0,0,0,0
754,2,0,0,0,0,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,1,0,2,0,0,1,0,1,2,2,2,0,2,1,0,0,0,5,0,4,0,0
755,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,5,0,5,4,5,5
756,4,5,5,5,4,4,4,4,0,0,0,2,1,1,1,2,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,2,2,1,0,0,2,0,0,1,2,0,2
757,4,5,0,5,4,1,0,1,2,1,2,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0
758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,4,4,0,4,5,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
